item_id,condition_id,text,question,options,correct
7,NPS_AMB,The technician reported the service stopped working almost immediately after the storm started.,When did the service stop working?,After the storm|Before the storm,After the storm
11,NPS_AMB,The recent hire claimed the job prepared many students for careers in media.,Did the hire believe the job helped students?,Yes|No,Yes
13,MVRR_AMB,The mayor sent the document provided sufficient evidence that it was simply blackmail.,Did the mayor send the document to someone?,Yes|No,No
19,NPZ_AMB,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,Did the patient's nausea last for a while?,Yes|No,Yes
1,NPZ_UAMB,"Because the suspect changed, the file deserved further investigation during the jury discussions.",Did the suspect change the file?,Yes|No,No
3,NPZ_UAMB,"After the woman moved, the mail disappeared mysteriously from the delivery system.",Did the woman move the mail?,Yes|No,No
14,NPS_UAMB,The basketball player mentioned that the contract created another controversy in the NBA.,Were there already controversies in the NBA?,Yes|No,Yes
16,NPS_UAMB,The little girl found that the lamb remained relatively calm despite the absence of its mother.,Was the lamb's mother missing?,Yes|No,Yes
17,MVRR_UAMB,The yoga instructor who was offered the position demanded immense physical effort from everyone.,Did the instructor offer the position to someone?,Yes|No,No
20,NPS_UAMB,The operator observed that the machine started working efficiently all of a sudden.,Did the machine turn out to be functional?,Yes|No,Yes
24,MVRR_UAMB,The apprentice baker who was assigned the oven produced smaller cakes because he lacked experience.,Did the apprentice baker assign the oven to someone?,Yes|No,No
1,MVRR_AMB,The suspect sent the file deserved further investigation given the new evidence.,Did the suspect send the file to someone?,Yes|No,No
2,MVRR_AMB,The corrupt politician handed the bill received unwelcome attention from southern voters.,Did the politician hand the bill to someone?,Yes|No,No
6,NPZ_AMB,After the professor read the grant gained more attention due to her excellent description.,Who or what got a lot of attention?,The grant|The professor,The grant
8,NPZ_AMB,Because the mechanic stopped the truck needed several more hours before it could be fully repaired.,Did the mechanic stop the truck?,Yes|No,No
15,NPS_AMB,The engineer maintained the equipment required constant supervision from senior technicians.,Did the engineer maintain the equipment?,Yes|No,No
16,MVRR_AMB,The little girl fed the lamb remained relatively calm despite having asked for beef.,Did the girl feed the lamb?,Yes|No,No
3,MVRR_UAMB,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,Did the woman receive the mail?,Yes|No,Yes
4,NPZ_UAMB,"Although the boy attacked, the chicken stayed surprisingly happy as if nothing happened.",Was the chicken disturbed by the boy's attack?,Yes|No,No
5,MVRR_UAMB,The new doctor who was offered the operation appeared increasingly likely to succeed in her career.,Did the doctor offer the operation to someone?,Yes|No,No
12,MVRR_UAMB,The assistant manager who was assigned the training seemed unnecessarily demanding to new staff.,Was the assistant manager being harsh?,Yes|No,Yes
13,NPZ_UAMB,"Although the mayor changed, the document provided sufficient evidence for what he had promised.",Did the mayor change the document?,Yes|No,No
24,NPS_UAMB,The apprentice baker discovered that the oven produced smaller cakes because it heated too fast.,Did the apprentice baker discover the oven?,Yes|No,No
20,MVRR_AMB,The operator brought the machine started working efficiently with the added automation.,Was the machine helpful?,Yes|No,Yes
22,NPZ_AMB,After the contestant lost the money became unavailable despite his previous three wins in a row.,How many times did the contestant win?,Three|Zero,Three
13,NPS_UAMB,The mayor showed that the document provided sufficient evidence to prove her innocence.,Was there enough proof?,Yes|No,Yes
15,NPZ_UAMB,"After the engineer moved, the equipment required constant supervision from senior technicians.",Did the engineer move the equipment?,Yes|No,No
17,NPZ_UAMB,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",Was the position hard?,Yes|No,Yes
19,MVRR_UAMB,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,Did the patient refuse the treatment?,Yes|No,No
21,NPS_UAMB,The dancer knew that the ballet achieved incredible success for a small local production.,What production achieved incredible success?,A ballet|A musical,A ballet
24,NPZ_UAMB,"When the apprentice baker worked, the oven produced smaller cakes because he lacked experience.",Why were the cakes small?,The baker was not good.|The oven was not reliable.,The baker was not good.
5,NPS_AMB,The new doctor demonstrated the operation appeared increasingly likely to succeed.,What did the doctor demonstrate?,The operation|The operation's likelihood of success,The operation's likelihood of success
6,MVRR_AMB,The professor awarded the grant gained more attention from marine biologists.,Did the professor award the grant to someone?,Yes|No,No
7,NPZ_AMB,After the technician called the service stopped working almost immediately to his surprise.,Did the technician stop working?,Yes|No,No
21,NPZ_AMB,Once the dancer began the ballet achieved incredible success for a show with a new performer.,What show achieved incredible success?,A musical|A ballet,A ballet
22,MVRR_AMB,The contestant paid the money became unavailable and suddenly terminated his contract.,Did the contestant pay the money to someone?,Yes|No,No
10,NPZ_UAMB,"Although the player lost, the bonus remained essentially the same as in the original contract.",Did the player lose the bonus?,Yes|No,No
18,NPS_UAMB,The governor noticed that the contract received sweeping support across the entire state.,How much support did the contract receive?,Extensive|Limited,Extensive
23,NPZ_UAMB,"Once the new chef started, the restaurant separated mediocre cooks from gifted ones.",Did the chef join the restaurant recently?,Yes|No,Yes
1,NPS_AMB,The suspect showed the file deserved further investigation during the murder trial.,Who drew attention to the file during the trial?,The suspect|The lawyer,The suspect
2,NPZ_AMB,After the corrupt politician signed the bill received unwelcome attention from southern voters.,Did the southern voters disapprove of the bill?,Yes|No,Yes
4,NPS_AMB,The boy found the chicken stayed surprisingly happy in the new barn.,Was the chicken satisfied in the new barn?,Yes|No,Yes
7,MVRR_AMB,The technician refused the service stopped working almost immediately after the argument.,Did the technician refuse the service?,Yes|No,No
9,MVRR_AMB,The guitarist assigned the song failed dramatically because he never practiced enough.,Did the guitarist assign the song to someone?,Yes|No,No
12,NPZ_AMB,While the assistant manager worked the training seemed unnecessarily demanding to him.,Was the training difficult?,Yes|No,Yes
17,NPZ_AMB,Before the yoga instructor left the position demanded immense physical effort from everyone.,Was the position hard?,Yes|No,Yes
24,NPS_AMB,The apprentice baker discovered the oven produced smaller cakes because it heated too fast.,Did the apprentice baker discover the oven?,Yes|No,No
13,MVRR_UAMB,The mayor who was sent the document provided sufficient evidence that it was simply blackmail.,Did the mayor send the document to someone?,Yes|No,No
14,MVRR_UAMB,The basketball player who was handed the contract created another controversy in the NBA.,Did the player hand the contract to someone?,Yes|No,No
15,NPS_UAMB,The engineer maintained that the equipment required constant supervision from senior technicians.,Did the engineer maintain the equipment?,Yes|No,No
18,NPZ_UAMB,"While the governor read, the contract received sweeping support from the audience at the rally.",How much support did the contract receive?,Limited|Extensive,Extensive
19,NPZ_UAMB,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",Did the patient's nausea last for a while?,Yes|No,Yes
22,MVRR_UAMB,The contestant who was paid the money became unavailable and suddenly terminated his contract.,Did the contestant pay the money to someone?,Yes|No,No
23,MVRR_UAMB,The new chef who was offered the restaurant separated mediocre cooks from gifted ones.,Did the chef offer the restaurant to someone?,Yes|No,No
1,NPZ_AMB,Because the suspect changed the file deserved further investigation during the jury discussions.,Did the suspect change the file?,Yes|No,No
8,MVRR_AMB,The mechanic brought the truck needed several more hours to fully repair it.,Did the mechanic bring the truck?,Yes|No,No
10,NPS_AMB,The player revealed the bonus remained essentially the same as in the original contract.,Was the contract violated?,Yes|No,No
7,MVRR_UAMB,The technician who was refused the service stopped working almost immediately after the argument.,Did the technician refuse the service?,Yes|No,No
16,MVRR_UAMB,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,Did the girl feed the lamb?,Yes|No,No
21,NPZ_UAMB,"Once the dancer began, the ballet achieved incredible success for a show with a new performer.",What show achieved incredible success?,A musical|A ballet,A ballet
4,NPZ_AMB,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,Was the chicken disturbed by the boy's attack?,Yes|No,No
6,MVRR_UAMB,The professor who was awarded the grant gained more attention from marine biologists.,Did the professor award the grant to someone?,Yes|No,No
9,MVRR_UAMB,The guitarist who was assigned the song failed dramatically because he never practiced enough.,Did the guitarist assign the song to someone?,Yes|No,No
11,MVRR_UAMB,The recent hire who was offered the job prepared many students for careers in media.,Did the new hire offer the job to someone?,Yes|No,No
18,NPS_AMB,The governor noticed the contract received sweeping support across the entire state.,How much support did the contract receive?,Extensive|Limited,Extensive
5,NPS_UAMB,The new doctor demonstrated that the operation appeared increasingly likely to succeed.,What did the doctor demonstrate?,The operation|The operation's likelihood of success,The operation's likelihood of success
10,NPS_UAMB,The player revealed that the bonus remained essentially the same as in the original contract.,Was the contract violated?,Yes|No,No
19,NPS_UAMB,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,Did the patient's nausea last for a while?,Yes|No,Yes
2,NPS_AMB,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,Did the bill receive any negative attention?,Yes|No,Yes
3,MVRR_AMB,The woman brought the mail disappeared mysteriously after reading the bad news in it.,Did the woman receive the mail?,Yes|No,Yes
5,MVRR_AMB,The new doctor offered the operation appeared increasingly likely to succeed in her career.,Did the doctor offer the operation to someone?,Yes|No,No
9,NPS_AMB,The guitarist knew the song failed dramatically because of the tensions within the band.,Did the band members have some interpersonal conflict?,Yes|No,Yes
11,NPZ_AMB,Once the recent hire started the job prepared many students for careers in media.,Did the job help any students?,Yes|No,Yes
12,MVRR_AMB,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,Was the assistant manager being harsh?,Yes|No,Yes
20,NPZ_UAMB,"Once the operator stopped, the machine started working efficiently without any supervision.",Did the operator stop the machine?,Yes|No,No
10,NPZ_AMB,Although the player lost the bonus remained essentially the same as in the original contract.,Did the player lose the bonus?,Yes|No,No
25,RC_Subj,The bus driver who followed the kids wondered about the location of a hotel.,Who was being followed?,The bus driver|The kids,The kids
26,RC_Subj,The chef who distracted the cameraman poured the flour onto the counter.,Who was being distracted?,The chef|The cameraman,The cameraman
27,RC_Obj,The children who the father woke bothered him about the trip to the beach.,Who was woken up?,The children|The father,The children
28,RC_Obj,The class that the teacher disliked skimmed the reading for the week.,Who was disliked?,The class|The teacher,The class
37,RC_Subj,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss|The manager,The manager
38,RC_Subj,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician|The chairman,The mathematician
39,RC_Obj,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers|The monkeys,The monkeys
40,RC_Obj,The movie star who the organizers visited proposed an annual prize.,Who proposed a prize?,The movie star|The organizers,The movie star
29,RC_Subj,The dancer that loved the audience ignored some basic principles.,Who was loved?,The dancer|The audience,The audience
30,RC_Subj,The employees that noticed the fireman hurried across the open field.,Who was noticed?,The employees|The fireman,The fireman
31,RC_Obj,The farmer that the customers approached lifted the chickens from their coop.,Who was approached?,The customers|The farmer,The farmer
32,RC_Obj,The farmer who the rancher hired piled the seeds in long rows.,Who was hired?,The rancher|The farmer,The farmer
41,RC_Subj,The neighbor who observed the couple purchased the old Victorian house.,Who purchased the house?,The couple|The neighbor,The neighbor
42,RC_Subj,The pilot who delayed the ground crew remained on the runway for a long time.,Who was on the runway?,The pilot|The ground crew,The pilot
43,RC_Obj,The soldiers that the natives helped climbed the big rock that blocked the path.,Who climbed the rock?,The natives|The soldiers,The soldiers
44,RC_Obj,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker|The economists,The speaker
33,RC_Subj,The firemen that called the residents attacked the house with high-powered hoses.,Who got a call?,The residents|The firemen,The residents
34,RC_Subj,The girl who watched the parents changed a critical part of the story.,Who was being watched?,The parents|The girl,The parents
35,RC_Obj,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency|The investigator,The investigator
36,RC_Obj,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses|The judge,The judge
45,RC_Subj,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box|The table top,The table top
46,RC_Subj,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer|The jockey,The trainer
47,RC_Obj,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach|The veteran,The veteran
48,RC_Obj,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor|The student,The visitor
25,RC_Obj,The bus driver who the kids followed wondered about the location of a hotel.,Who was being followed?,The bus driver|The kids,The bus driver
26,RC_Obj,The chef who the cameraman distracted poured the flour onto the counter.,Who was being distracted?,The chef|The cameraman,The chef
27,RC_Subj,The children who woke the father bothered him about the trip to the beach.,Who was woken up?,The children|The father,The father
28,RC_Subj,The class that disliked the teacher skimmed the reading for the week.,Who was disliked?,The class|The teacher,The teacher
37,RC_Obj,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss|The manager,The manager
38,RC_Obj,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician|The chairman,The mathematician
39,RC_Subj,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers|The monkeys,The monkeys
40,RC_Subj,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star|The organizers,The movie star
29,RC_Obj,The dancer that the audience loved ignored some basic principles.,Who was loved?,The dancer|The audience,The dancer
30,RC_Obj,The employees that the fireman noticed hurried across the open field.,Who was noticed?,The employees|The fireman,The employees
31,RC_Subj,The farmer that approached the customers lifted the chickens from their coop.,Who was approached?,The customers|The farmer,The customers
32,RC_Subj,The farmer who hired the rancher piled the seeds in long rows.,Who was hired?,The rancher|The farmer,The rancher
41,RC_Obj,The neighbor who the couple observed purchased the old Victorian house.,Who purchased the house?,The couple|The neighbor,The neighbor
42,RC_Obj,The pilot who the ground crew delayed remained on the runway for a long time.,Who was on the runway?,The pilot|The ground crew,The pilot
43,RC_Subj,The soldiers that helped the natives climbed the big rock that blocked the path.,Who climbed the rock?,The natives|The soldiers,The soldiers
44,RC_Subj,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker|The economists,The speaker
33,RC_Obj,The firemen that the residents called attacked the house with high-powered hoses.,Who got a call?,The residents|The firemen,The firemen
34,RC_Obj,The girl who the parents watched changed a critical part of the story.,Who was being watched?,The parents|The girl,The girl
35,RC_Subj,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency|The investigator,The agency
36,RC_Subj,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses|The judge,The witnesses
45,RC_Obj,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box|The table top,The table top
46,RC_Obj,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer|The jockey,The trainer
47,RC_Subj,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach|The veteran,The veteran
48,RC_Subj,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor|The student,The visitor
49,AttachMulti,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby|At the company's offices,In the lobby
50,AttachHigh,Edwin has been reading about the sister of the actors who was visiting the resort in Death Valley.,Where was the resort?,The desert|The seaside,The desert
51,AttachLow,"From the gallery, Franny observed the nurses of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery|The operating room,The gallery
55,AttachMulti,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle|The sailor,NA
56,AttachHigh,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner|The FBI agents,The prisoner
57,AttachLow,"During the demonstration, someone photographed the soldiers of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldiers|The lieutenant,The lieutenant
61,AttachMulti,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes|No,No
62,AttachHigh,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes|No,No
63,AttachLow,"Down at the pub, Ollie gossiped about the daughter of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub|A church,A pub
67,AttachMulti,"At the summit, Ursula warmly greeted the advisors of the tycoons who snowboard in Aspen in January.",Who snowboards?,The advisors|The tycoons,NA
68,AttachHigh,Rosalina testified against the detectives of the senator who were caught spying on his colleagues.,Who got caught spying?,The detectives|The senator,The detectives
69,AttachLow,"Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friend|The bodybuilders,The bodybuilders
52,AttachMulti,Gerald introduced himself to the niece of the billionaire who sails vintage yachts around the Vineyard.,What kind of yachts were sailed?,Old ones|Contemporary ones,Old ones
53,AttachHigh,"At the potluck, Marcus chatted with the aunt of the nuns who bakes sugar cookies with cute designs.",What kind of cookies were they?,Oatmeal cookies|Sugar cookies,Sugar cookies
54,AttachLow,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",What was the venue?,A casual party|A business meeting,A business meeting
58,AttachMulti,Karl recognized the hostage of the pirate who was on TV this morning on the local news.,Who was on TV this morning?,The hostage|The pirate,NA
59,AttachHigh,"During the play, we all heckled the murderer of the princes who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderer|The princes,The murderer
60,AttachLow,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks|The actor,The actor
64,AttachMulti,From the lounge everyone could see the pilots of the millionaires who were distrusted by everyone at the company.,Who could everyone see?,Pilots|Millionaires,Pilots
65,AttachHigh,On the news they showed the accomplices of the thief who were indicted for stealing the Mona Lisa.,Where did they show the accomplices?,A documentary|The news,The news
66,AttachLow,Everyone at the party groaned at the bodyguard of the divas who smoke clove cigarettes constantly.,What type of cigarettes are smoked?,Menthol|Clove,Clove
70,AttachMulti,"At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews|The professors,NA
71,AttachHigh,Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.,Who complained about the weather?,The couriers|The florist,The couriers
72,AttachLow,"Despite the good press, we didn't really like the commander of the soldiers who whistle very loudly and for no reason at all.",Who whistles loudly?,The commander|The soldiers,The soldiers
49,AttachHigh,"In the lobby, Clyde bumped into the chauffeur of the CEOs who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby|At the company's offices,In the lobby
50,AttachLow,Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.,Where was the resort?,The desert|The seaside,The desert
51,AttachMulti,"From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.",Where was Franny?,The gallery|The operating room,The gallery
55,AttachHigh,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle|The sailors,The uncle
56,AttachLow,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners|The FBI agent,The FBI agent
57,AttachMulti,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier|The lieutenant,NA
61,AttachHigh,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes|No,No
62,AttachLow,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes|No,No
63,AttachMulti,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub|A church,A pub
67,AttachHigh,"At the summit, Ursula warmly greeted the advisors of the tycoon who snowboard in Aspen in January.",Who snowboards?,The advisors|The tycoon,The advisors
68,AttachLow,Rosalina testified against the detective of the senators who were caught spying on his colleagues.,Who got caught spying?,The detective|The senators,The senators
